,Unnamed: 0,plant_name,links,required_space,when_to_plant,min_growing_time,max_growing_time,when_to_harvest,climate
82,82,Dahlia,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-dahlia/,3000,"5, 6",90,120,"8, 9",BWk
83,83,Daylily,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-daylily/,3000,"4, 5",120,120,8,BWk
84,84,Dianthus,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-dianthus/,900,"4, 5, 6, 7, 8",60,180,"6, 7, 8, 9, 10",BWk
85,85,Dill,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-dill/,375,"5, 6, 7",60,120,"7, 8, 9",BWk
86,86,Dusty Miller,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-dusty-miller/,600,"4, 5, 6, 7, 8",60,180,"6, 7, 8, 9, 10",BWk
87,87,Echinacea,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-echinacea/,1200,"3, 4, 5, 6",90,180,"6, 7, 8, 9",BWk
88,88,Edamame,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-edamame/,800,"6, 7",60,90,"8, 9",BWk
89,89,Eggplant,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-eggplant/,1575,"3, 4, 6",90,180,"6, 7, 8, 9",BWk
90,90,Endive,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-endive/,600,"4, 5, 6, 7, 8, 9, 10",90,240,"1, 7, 8, 9, 10, 11, 12",BWk
91,91,Fennel,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-fennel/,875,"5, 6, 7",60,120,"7, 8, 9",BWk
92,92,Fennel (Herb),https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-herb-fennel/,1200,"3, 4, 5, 6, 7",60,180,"5, 6, 7, 8, 9",BWk
93,93,Fenugreek,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-fenugreek/,225,"6, 7",60,90,"8, 9",BWk
94,94,Feverfew,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-feverfew/,900,,0,0,,BWk
95,95,Fig,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-figs/,0,,0,0,,BWk
96,96,Fig (Container Grown),https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-container-grown-figs/,3600,,0,0,,BWk
97,97,Filbert,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-filberts/,0,,0,0,,BWk
98,98,Fruit (Bush),https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-fruit-bushes/,8100,"4, 5",90,150,"7, 8, 9",BWk
99,99,Fruit (Dwarf Tree),https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-dwarf-fruit-trees/,0,"4, 5",90,150,"7, 8, 9",BWk
100,100,Fruit (Trellised),https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-trellised-fruit/,8100,"4, 5",90,150,"7, 8, 9",BWk
101,101,Gaillardia,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-gaillardia/,900,"4, 5, 6",90,150,"7, 8, 9",BWk
102,102,Garlic,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-garlic/,250,"1, 11, 12",180,240,"7, 8, 9",BWk
103,103,Gazania,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-gazania/,900,"4, 5, 6",90,150,"7, 8, 9",BWk
104,104,Geranium,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-geranium/,875,"5, 6",90,120,"8, 9",BWk
105,105,Ginger,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-ginger/,2025,,0,0,,BWk
106,106,Gladiolus,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-gladiolus/,500,5,60,60,7,BWk
107,107,Gomphrena,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-gomphrena/,600,"4, 5, 6",90,150,"7, 8, 9",BWk
108,108,Gooseberry,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-gooseberry/,8100,5,60,90,"7, 8",BWk
109,109,Gourd,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-gourds/,8100,"5, 6",90,120,"8, 9",BWk
110,110,Grape Vine,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-grapes/,0,"4, 5",150,150,9,BWk
111,111,Gypsophila,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-gypsophila/,400,"4, 5, 6",90,150,"7, 8, 9",BWk
112,112,Hairy Vetch,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-hairy-vetch/,100,"9, 10",240,90,"1, 2, 3, 11, 12",BWk
113,113,Hazel,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-hazel-nuts/,0,,0,0,,BWk
114,114,Heliotrope,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-heliotrope/,400,"4, 5, 6",90,150,"7, 8, 9",BWk
115,115,Herb,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-herbs/,375,"4, 5",120,150,"8, 9",BWk
116,116,Honeyberry,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-honeyberry/,0,5,60,90,"7, 8",BWk
117,117,Hops,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-hops/,0,,0,0,,BWk
118,118,Horseradish,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-horseradish/,1225,"6, 7",60,150,"8, 9, 10, 11",BWk
119,119,Hyacinth,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-hyacinth/,100,"10, 11",210,180,"3, 4",BWk
120,120,Impatiens,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-impatiens/,600,"5, 6",90,90,8,BWk
121,121,Iris,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-iris/,700,5,30,30,6,BWk
122,122,Jerusalem Artichoke,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-jerusalem-artichoke/,3600,"4, 5",90,240,"1, 2, 11, 12",BWk
123,123,Johnny Jump Up,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-johnny-jump-up/,225,"4, 5, 6, 7, 8",60,180,"6, 7, 8, 9, 10",BWk
124,124,Jostaberry,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-jostaberries/,0,,0,0,,BWk
125,125,Kale,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-kale/,1575,"4, 5, 6",90,240,"1, 2, 3, 7, 8, 9, 10, 11, 12",BWk
126,126,Kiwi,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-kiwis/,0,,0,0,,BWk
127,127,Kohlrabi,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-kohlrabi/,600,"5, 6, 7",60,120,"7, 8, 9",BWk
128,128,Lantana,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-lantana/,875,"4, 5, 6",90,150,"7, 8, 9",BWk
129,129,Larkspur,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-larkspur/,900,"4, 5",60,90,"6, 7",BWk
130,130,Lavatera,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-lavatera/,900,"4, 5, 6",90,150,"7, 8, 9",BWk
131,131,Lavender,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-lavender/,1750,"4, 5, 6, 7",30,180,"5, 6, 7, 8, 9, 10",BWk
132,132,Leek,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-leeks/,450,"3, 4, 5, 6",60,270,"1, 2, 9, 10, 11, 12",BWk
133,133,Lemon,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-lemons/,0,,0,0,,BWk
134,134,Lemon (Container Grown),https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-container-grown-lemons/,3600,,0,0,,BWk
135,135,Lemon Balm,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-lemon-balm/,3600,"3, 4, 5, 6",90,180,"6, 7, 8, 9",BWk
136,136,Lemon Verbena,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-lemon-verbena/,1350,"5, 6, 7",30,120,"6, 7, 8, 9",BWk
137,137,Lemongrass,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-lemongrass/,5400,"6, 7",60,120,"8, 9, 10",BWk
138,138,Lettuce (Crisphead),https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-lettuce/,600,"4, 5, 6, 7, 8",60,180,"6, 7, 8, 9, 10",BWk
139,139,Lettuce (Leaf),https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-leaf-lettuce/,150,"4, 5, 6, 7, 8",60,180,"6, 7, 8, 9, 10",BWk
140,140,Lettuce (Miners),https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-miners-lettuce/,100,"4, 5, 6, 7, 8, 9",60,210,"6, 7, 8, 9, 10, 11",BWk
141,141,Lily,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-lily/,700,5,60,90,"7, 8",BWk
142,142,Lime,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-limes/,0,,0,0,,BWk
143,143,Lime (Container Grown),https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-container-grown-limes/,3600,,0,0,,BWk
144,144,Lobelia,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-lobelia/,225,"4, 5, 6, 7",60,180,"6, 7, 8, 9, 10",BWk
145,145,Loganberry,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-loganberries/,0,,0,0,,BWk
146,146,Lovage,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-lovage/,3600,"3, 4, 5, 6, 7",90,210,"6, 7, 8, 9, 10",BWk
147,147,Mache,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-mache/,225,"4, 5, 6, 7, 8, 9",90,240,"1, 2, 7, 8, 9, 10, 11, 12",BWk
148,148,Marigold,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-marigolds/,400,"4, 5, 6",120,150,"8, 9",BWk
149,149,Marjoram,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-marjoram/,375,"4, 5, 6, 7",60,180,"6, 7, 8, 9, 10",BWk
150,150,Medlar,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-medlars/,0,,0,0,,BWk
151,151,Melon,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-melons/,8100,"5, 6",90,120,"8, 9",BWk
152,152,Mint,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-mint/,375,"6, 7",60,120,"8, 9, 10",BWk
153,153,Mizuna,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-mizuna/,600,"6, 7",150,180,"1, 2, 8, 9, 10, 11, 12",BWk
154,154,Monarda,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-monarda/,1500,"3, 4, 5, 6, 7",60,180,"5, 6, 7, 8, 9",BWk
155,155,Morning Glory,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-morning-glory/,400,"4, 5, 6",90,150,"7, 8, 9",BWk
156,156,Muscari,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-muscari/,225,"10, 11",210,180,"3, 4",BWk
157,157,Muskmelon,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-muskmelon/,8100,"5, 6",90,120,"8, 9",BWk
158,158,Mustard,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-mustard/,225,,0,0,,BWk
159,159,Nasturtium,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-nasturtiums/,900,"5, 6",90,120,"8, 9",BWk
160,160,Nectarine (Dwarf),https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-dwarf-nectarine-trees/,0,,0,0,,BWk
161,161,Nectarine (Large),https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-nectarines/,0,,0,0,,BWk
162,162,Nicotiana,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-nicotiana/,900,"4, 5, 6",90,150,"7, 8, 9",BWk
163,163,Nigella,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-nigella/,900,"5, 6",90,120,"8, 9",BWk
164,164,Oats,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-oats/,100,,0,0,,BWk
165,165,Okra,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-okra/,2700,"5, 6, 7",60,120,"7, 8, 9",BWk
166,166,Onion,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-onion/,200,"2, 3, 4, 5",120,210,"6, 7, 8, 9",BWk
167,167,Onion (Fall planted),https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-fall-planted-onions/,375,,0,0,,BWk
168,168,Onions (Green),https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-green-onions/,100,"2, 3, 4, 5, 6, 7",60,240,"4, 5, 6, 7, 8, 9, 10",BWk
169,169,Onions (Perennial),https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-perennial-onions/,225,,0,0,,BWk
170,170,Onions (Red),https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-red-onions/,200,"2, 3, 4, 5",120,210,"6, 7, 8, 9",BWk
171,171,Orange,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-oranges/,0,,0,0,,BWk
172,172,Orange (Container Grown),https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-container-grown-oranges/,3600,,0,0,,BWk
173,173,Oregano,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-oregano/,375,"4, 5, 6, 7",60,150,"6, 7, 8, 9",BWk
174,174,Osteospermum,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-osteospermum/,900,"5, 6",90,90,8,BWk
175,175,Pansy ,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-pansy-/,625,"4, 5, 6, 7, 8",60,180,"6, 7, 8, 9, 10",BWk
176,176,Parsley,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-parsley/,250,"4, 5, 6, 7",60,210,"6, 7, 8, 9, 10, 11",BWk
177,177,Parsnip,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-parsnip/,600,"5, 6",120,210,"1, 2, 11, 12",BWk
178,178,Peach (Dwarf),https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-dwarf-peach-trees/,0,,0,0,,BWk
179,179,Peach (Large),https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-peaches/,0,,0,0,,BWk
180,180,Peanut,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-peanuts/,875,,0,0,,BWk
181,181,Pear (Cordon),https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-cordon-pear-trees/,0,,0,0,,BWk
182,182,Pear (Dwarf),https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-dwarf-pear-trees/,0,,0,0,,BWk
183,183,Pear (Espalier),https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-espalier-pear-trees/,0,,0,0,,BWk
184,184,Pear (Large),https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-pears/,0,,0,0,,BWk
185,185,Peas,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-peas/,200,"4, 5, 6",90,150,"7, 8, 9",BWk
186,186,Pecan,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-pecans/,400,,0,0,,BWk
187,187,Pepper,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-peppers/,1200,"4, 5, 6",90,150,"7, 8, 9",BWk
188,188,Persimmon,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-persimmon-sharon-fruit/,0,,0,0,,BWk
189,189,Petunia,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-petunia/,875,"4, 5, 6",90,150,"7, 8, 9",BWk
190,190,Phacelia,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-phacelia/,225,"4, 5, 6",30,150,"5, 6, 7, 8, 9",BWk
191,191,Phlox (Annual),https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-phlox-annual/,225,"4, 5, 6",90,150,"7, 8, 9",BWk
192,192,Plum (Dwarf),https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-dwarf-plum-trees/,0,,0,0,,BWk
193,193,Plum (Fan),https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-fan-plum-trees/,0,,0,0,,BWk
194,194,Plum (Large),https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-plums/,0,,0,0,,BWk
195,195,Poached Egg Plant,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-poached-egg-plant/,100,"4, 5, 6",30,150,"5, 6, 7, 8, 9",BWk
196,196,Pomegranate,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-pomegranates/,0,,0,0,,BWk
197,197,Portulaca,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-portulaca/,400,"4, 5, 6",90,150,"7, 8, 9",BWk
198,198,Potatoes (Early),https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-early-potatoes/,1750,5,90,90,8,BWk
199,199,Potatoes (Maincrop),https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-potatoes/,2625,"5, 6",90,120,"8, 9",BWk
200,200,Pumpkin,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-pumpkins/,8100,"6, 7",90,90,9,BWk
201,201,Quinoa,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-quinoa/,4050,,0,0,,BWk
202,202,Radicchio,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-radicchio/,600,"5, 6, 7",60,180,"7, 8, 9, 10, 11",BWk
203,203,Radish,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-radish/,200,"5, 6, 7, 8, 9",0,150,"5, 6, 7, 8, 9, 10",BWk
204,204,Raspberry,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-raspberries/,5400,"4, 5",90,150,"7, 8, 9",BWk
205,205,Red Currant,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-red-currant/,8100,5,60,90,"7, 8",BWk
206,206,Rhubarb,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-rhubarb/,8100,"4, 5",30,30,5,BWk
207,207,Rose,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-rose/,0,"5, 6, 7",60,150,"7, 8, 9, 10",BWk
208,208,Rosemary,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-rosemary/,400,"6, 7",150,180,"1, 2, 8, 9, 10, 11, 12",BWk
209,209,Rutabaga,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-rutabaga/,800,6,150,150,11,BWk
210,210,Rye (Annual),https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-annual-rye/,100,10,270,60,"1, 2, 11, 12",BWk
211,211,Rye (Cereal),https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-cereal-rye/,100,,0,0,,BWk
212,212,Sage,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-sage/,1200,"4, 5, 6, 7",60,150,"6, 7, 8, 9",BWk
213,213,Salpiglossis,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-salpiglossis/,900,"5, 6",90,120,"8, 9",BWk
214,214,Salvia,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-salvia/,900,"4, 5, 6",90,150,"7, 8, 9",BWk
215,215,Scabiosa (Sweet),https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-scabiosa-sweet/,750,"4, 5, 6",90,150,"7, 8, 9",BWk
216,216,Scallions,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-scallions/,100,"2, 3, 4, 5, 6, 7",60,240,"4, 5, 6, 7, 8, 9, 10",BWk
217,217,Scarlet Sage,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-scarlet-sage-salvia/,900,,0,0,,BWk
218,218,Scilla,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-scilla/,100,10,210,210,3,BWk
219,219,Shallots,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-shallots/,150,"3, 4, 5",150,180,"8, 9",BWk
220,220,Snapdragon,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-snapdragon/,900,"4, 5",60,120,"6, 7, 8",BWk
221,221,Snowdrop,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-snowdrop/,100,"10, 11",210,180,"3, 4",BWk
222,222,Sorrel,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-sorrel/,900,"3, 4, 5, 6",60,180,"5, 6, 7, 8, 9",BWk
223,223,Soybeans,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-soybeans/,225,"6, 7",60,90,"8, 9",BWk
224,224,Spinach,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-spinach/,450,"5, 6, 7, 8, 9",30,180,"6, 7, 8, 9, 10, 11",BWk
225,225,Spinach (Malabar),https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-malabar-spinach/,875,"6, 7",30,90,"7, 8, 9",BWk
226,226,Spinach (New Zealand),https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-new-zealand-spinach/,2700,"5, 6, 7",30,90,"6, 7, 8",BWk
227,227,Squash (Summer),https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-summer-squash/,3600,"5, 6, 7",90,120,"8, 9",BWk
228,228,Squash (Winter),https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-winter-squash/,8100,"5, 6",90,120,"8, 9",BWk
229,229,Stevia,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-stevia/,1200,"5, 6, 7",60,120,"7, 8, 9",BWk
230,230,Stock,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-stock/,900,"4, 5",60,120,"6, 7, 8",BWk
231,231,Strawberry,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-strawberries/,2700,5,60,60,7,BWk
232,232,Strawflower,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-strawflower/,900,"4, 5, 6",90,150,"7, 8, 9",BWk
233,233,Sunflower,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-sunflowers/,900,"5, 6",60,120,"7, 8, 9",BWk
234,234,Sweet Pea,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-sweet-pea/,400,"4, 5",90,120,"7, 8",BWk
235,235,Sweet Potato,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-sweet-potatoes/,2700,,0,0,,BWk
236,236,Swiss Chard,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-swiss-chard/,1200,"4, 5, 6, 7, 8",90,240,"1, 2, 7, 8, 9, 10, 11, 12",BWk
237,237,Tansy,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-tansy/,3600,"5, 6, 7",60,120,"7, 8, 9",BWk
238,238,Tarragon,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-tarragon/,2000,"5, 6, 7",30,150,"6, 7, 8, 9, 10",BWk
239,239,Tatsoi,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-tatsoi/,400,"4, 5, 6, 7, 8",60,180,"6, 7, 8, 9, 10",BWk
240,240,Thyme,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-thyme/,1200,"6, 7",60,120,"8, 9, 10",BWk
241,241,Tomatillo,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-tomatillos/,8100,"4, 5, 6",90,150,"7, 8, 9",BWk
242,242,Tomato (Large),https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-tomatoes/,2700,"4, 5, 6",90,150,"7, 8, 9",BWk
243,243,Tomato (Small),https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-cherry-tomatoes/,2700,"4, 5, 6",90,150,"7, 8, 9",BWk
244,244,Tree (Large),https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-large-trees/,0,,0,0,,BWk
245,245,Tree (Small),https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-small-trees/,0,,0,0,,BWk
246,246,Tulip,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-tulip/,150,10,180,180,4,BWk
247,247,Turnip,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-turnips/,450,"5, 6",60,180,"7, 8, 9, 10, 11",BWk
248,248,Valerian,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-valerian/,8100,"3, 4, 5, 6",150,240,"8, 9, 10, 11",BWk
249,249,Verbena (Annual),https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-verbena-annual/,400,"4, 5, 6",90,150,"7, 8, 9",BWk
250,250,Vinca (Annual),https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-vinca-annual/,900,"4, 5, 6",90,150,"7, 8, 9",BWk
251,251,Walnut,https://gardenplanner.almanac.com/plants/us-and-canada/how-to-grow-walnuts/,400,,0,0,,BWk
